"kingdom"	"phylum"	"class"	"order"	"family"	"genus"	"species"	"NA"	"ASV_ID"
"ASV7882"	"unassigned"	"unassigned"	"Chrysophyceae"	"Chromulinales"	"Chromulinaceae"	"Ochromonas"	"Ochromonas sp. CCMP1393"	"NCBI"	"ASV7882"
"ASV7884"	"unassigned"	"Chlorophyta"	"Chlorophyceae"	"Sphaeropleales"	"Scenedesmaceae"	"Scenedesmus"	"Scenedesmus sp. AS-F-7-1"	"NCBI"	"ASV7884"
"ASV7975"	"unassigned"	"unassigned"	"Synurophyceae"	"Synurales"	"Mallomonadaceae"	"Mallomonas"	"Mallomonas tonsurata"	"NCBI"	"ASV7975"
"ASV7982"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV7982"
"ASV8012"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neopyropia"	"Neopyropia katadae"	"NCBI"	"ASV8012"
"ASV8019"	"unassigned"	"Rhodophyta"	"Compsopogonophyceae"	"Erythropeltidales"	"Erythrotrichiaceae"	"Pseudoerythrocladia"	"Pseudoerythrocladia kornmannii"	"NCBI"	"ASV8019"
"ASV8031"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Gloeomargaritales"	"unassigned"	"unassigned"	"Gloeomargaritales cyanobacterium VI4D9"	"NCBI"	"ASV8031"
"ASV8060"	"unassigned"	"Chlorophyta"	"Chlorophyceae"	"Sphaeropleales"	"Selenastraceae"	"Chlorolobion"	"Chlorolobion braunii"	"NCBI"	"ASV8060"
"ASV8105"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Pleurocapsales"	"Dermocarpellaceae"	"Stanieria"	"Stanieria sp. NIES-3757"	"NCBI"	"ASV8105"
"ASV8107"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Pleurocapsales"	"Dermocarpellaceae"	"Stanieria"	"Stanieria sp. NIES-3757"	"NCBI"	"ASV8107"
"ASV8125"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV8125"
"ASV8126"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. CBW1107"	"NCBI"	"ASV8126"
"ASV8134"	"unassigned"	"Chlorophyta"	"Chlorophyceae"	"Sphaeropleales"	"Selenastraceae"	"Raphidocelis"	"Raphidocelis subcapitata"	"NCBI"	"ASV8134"
"ASV8157"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Pseudanabaenales"	"Leptolyngbyaceae"	"Leptolyngbya"	"Leptolyngbya sp. 7M"	"NCBI"	"ASV8157"
"ASV8166"	"unassigned"	"Chlorophyta"	"Ulvophyceae"	"Bryopsidales"	"Codiaceae"	"Codium"	"Codium fragile"	"NCBI"	"ASV8166"
"ASV8167"	"unassigned"	"Chlorophyta"	"Chlorophyceae"	"Sphaeropleales"	"Sphaeropleaceae"	"Tetraedron"	"Tetraedron caudatum"	"NCBI"	"ASV8167"
"ASV8184"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Gloeomargaritales"	"unassigned"	"unassigned"	"Gloeomargaritales cyanobacterium VI4D9"	"NCBI"	"ASV8184"
"ASV8186"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Pleurocapsales"	"Dermocarpellaceae"	"Stanieria"	"Stanieria sp. NIES-3757"	"NCBI"	"ASV8186"
"ASV8224"	"unassigned"	"Euglenozoa"	"Euglenida"	"Euglenales"	"Euglenaceae"	"Euglena"	"Euglena mutabilis"	"NCBI"	"ASV8224"
"ASV8242"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV8242"
"ASV8247"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. PCC 7920"	"NCBI"	"ASV8247"
"ASV8263"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV8263"
"ASV8268"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV8268"
"ASV8308"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Chroococcidiopsidales"	"Chroococcidiopsidaceae"	"Chroococcidiopsis"	"uncultured Chroococcidiopsis sp."	"NCBI"	"ASV8308"
"ASV8313"	"unassigned"	"Bacillariophyta"	"Coscinodiscophyceae"	"Thalassiosirales"	"Skeletonemataceae"	"Skeletonema"	"Skeletonema sp."	"NCBI"	"ASV8313"
"ASV8347"	"unassigned"	"Rhodophyta"	"Florideophyceae"	"Colaconematales"	"Colaconemataceae"	"Colaconema"	"Colaconema sp. ARS-2011"	"NCBI"	"ASV8347"
"ASV8374"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Chroococcales"	"Chroococcaceae"	"Geminocystis"	"Geminocystis sp. NIES-3708"	"NCBI"	"ASV8374"
"ASV8388"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. PCC 7920"	"NCBI"	"ASV8388"
"ASV8412"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV8412"
"ASV8414"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Pleurocapsales"	"Hyellaceae"	"Pleurocapsa"	"Pleurocapsa sp. PCC 7327"	"NCBI"	"ASV8414"
"ASV8415"	"unassigned"	"Chlorophyta"	"Ulvophyceae"	"Bryopsidales"	"Codiaceae"	"Codium"	"Codium fragile"	"NCBI"	"ASV8415"
"ASV8417"	"unassigned"	"Chlorophyta"	"Trebouxiophyceae"	"Chlorellales"	"Chlorellaceae"	"Chlorella"	"Chlorella sorokiniana"	"NCBI"	"ASV8417"
"ASV8440"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Gloeomargaritales"	"unassigned"	"unassigned"	"Gloeomargaritales cyanobacterium VI4D9"	"NCBI"	"ASV8440"
"ASV8466"	"unassigned"	"Chlorophyta"	"Ulvophyceae"	"Bryopsidales"	"Codiaceae"	"Codium"	"Codium fragile"	"NCBI"	"ASV8466"
"ASV8471"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV8471"
"ASV8482"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Prochlorococcaceae"	"Cyanobium"	"Cyanobium sp. Tous-M-B4"	"NCBI"	"ASV8482"
"ASV8484"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. PCC 7920"	"NCBI"	"ASV8484"
"ASV8503"	"unassigned"	"Chlorophyta"	"Chlorophyceae"	"Sphaeropleales"	"Chromochloridaceae"	"Chromochloris"	"Chromochloris zofingiensis"	"NCBI"	"ASV8503"
"ASV8504"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Pseudanabaenales"	"Leptolyngbyaceae"	"Leptolyngbya"	"Leptolyngbya sp. 7M"	"NCBI"	"ASV8504"
"ASV8523"	"unassigned"	"Chlorophyta"	"Chlorophyceae"	"Chlamydomonadales"	"Chlamydomonadaceae"	"Chlamydomonas"	"Chlamydomonas leiostraca"	"NCBI"	"ASV8523"
"ASV8551"	"unassigned"	"Chlorophyta"	"Ulvophyceae"	"Bryopsidales"	"Codiaceae"	"Codium"	"Codium fragile"	"NCBI"	"ASV8551"
"ASV8574"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Gloeomargaritales"	"unassigned"	"unassigned"	"Gloeomargaritales cyanobacterium VI4D9"	"NCBI"	"ASV8574"
"ASV8576"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. PCC 7920"	"NCBI"	"ASV8576"
"ASV8612"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. PCC 7920"	"NCBI"	"ASV8612"
"ASV8617"	"unassigned"	"Bacillariophyta"	"Bacillariophyceae"	"Bacillariales"	"Bacillariaceae"	"Nitzschia"	"Nitzschia anatoliensis"	"NCBI"	"ASV8617"
"ASV8641"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Pleurocapsales"	"Dermocarpellaceae"	"Stanieria"	"Stanieria sp. NIES-3757"	"NCBI"	"ASV8641"
"ASV8648"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Synechococcaceae"	"Synechococcus"	"Synechococcus rubescens"	"NCBI"	"ASV8648"
"ASV8659"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. CBW1107"	"NCBI"	"ASV8659"
"ASV8697"	"unassigned"	"Bacillariophyta"	"Coscinodiscophyceae"	"Chaetocerotales"	"Chaetocerotaceae"	"Chaetoceros"	"Chaetoceros sp."	"NCBI"	"ASV8697"
"ASV8704"	"unassigned"	"unassigned"	"Cryptophyceae"	"Pyrenomonadales"	"Pyrenomonadaceae"	"Storeatula"	"Storeatula sp. CCMP1868"	"NCBI"	"ASV8704"
"ASV8731"	"unassigned"	"Bacillariophyta"	"Coscinodiscophyceae"	"Thalassiosirales"	"Skeletonemataceae"	"Skeletonema"	"Skeletonema sp."	"NCBI"	"ASV8731"
"ASV8739"	"unassigned"	"unassigned"	"Eustigmatophyceae"	"Eustigmatales"	"Monodopsidaceae"	"Monodopsis"	"Monodopsis sp. MarTras21"	"NCBI"	"ASV8739"
"ASV8740"	"unassigned"	"Chlorophyta"	"Ulvophyceae"	"Bryopsidales"	"Codiaceae"	"Codium"	"Codium fragile"	"NCBI"	"ASV8740"
"ASV8741"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neopyropia"	"Neopyropia katadae"	"NCBI"	"ASV8741"
"ASV8746"	"unassigned"	"Euglenozoa"	"Euglenida"	"Euglenales"	"Euglenaceae"	"Trachelomonas"	"Trachelomonas similis"	"NCBI"	"ASV8746"
"ASV8767"	"unassigned"	"Chlorophyta"	"Ulvophyceae"	"Bryopsidales"	"Derbesiaceae"	"Pedobesia"	"Pedobesia claviformis"	"NCBI"	"ASV8767"
"ASV8785"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Nodosilineales"	"Nodosilineaceae"	"Nodosilinea"	"Nodosilinea sp. E11"	"NCBI"	"ASV8785"
"ASV8813"	"unassigned"	"Chlorophyta"	"Chlorophyceae"	"Sphaeropleales"	"Chromochloridaceae"	"Chromochloris"	"Chromochloris zofingiensis"	"NCBI"	"ASV8813"
"ASV8836"	"unassigned"	"Chlorophyta"	"Chlorophyceae"	"Chlamydomonadales"	"Haematococcaceae"	"Haematococcus"	"Haematococcus lacustris"	"NCBI"	"ASV8836"
"ASV8855"	"unassigned"	"Chlorophyta"	"Chlorophyceae"	"Sphaeropleales"	"Sphaeropleaceae"	"Ankyra"	"Ankyra judayi"	"NCBI"	"ASV8855"
"ASV8858"	"unassigned"	"unassigned"	"Synurophyceae"	"Synurales"	"Mallomonadaceae"	"Mallomonas"	"Mallomonas cratis"	"NCBI"	"ASV8858"
"ASV8870"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Pseudanabaenales"	"Leptolyngbyaceae"	"Leptolyngbya"	"Leptolyngbya sp. 7M"	"NCBI"	"ASV8870"
"ASV8935"	"unassigned"	"unassigned"	"Eustigmatophyceae"	"Eustigmatales"	"Chlorobotryaceae"	"Lietzensia"	"Lietzensia polymorpha"	"NCBI"	"ASV8935"
"ASV8940"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Prochlorococcaceae"	"Cyanobium"	"Cyanobium sp. Cruz-8H5"	"NCBI"	"ASV8940"
"ASV8949"	"unassigned"	"Chlorophyta"	"Trebouxiophyceae"	"Trebouxiales"	"Trebouxiaceae"	"Lobosphaera"	"Lobosphaera incisa"	"NCBI"	"ASV8949"
"ASV8953"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Pseudanabaenales"	"Leptolyngbyaceae"	"Leptolyngbya"	"Leptolyngbya sp. 7M"	"NCBI"	"ASV8953"
"ASV8960"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Prochlorococcaceae"	"Cyanobium"	"Cyanobium sp. ULC065"	"NCBI"	"ASV8960"
"ASV8967"	"unassigned"	"unassigned"	"Eustigmatophyceae"	"Eustigmatales"	"Chlorobotryaceae"	"Vischeria"	"Vischeria stellata"	"NCBI"	"ASV8967"
"ASV8979"	"unassigned"	"Bacillariophyta"	"Bacillariophyceae"	"Naviculales"	"Naviculaceae"	"Navicula"	"Navicula sp."	"NCBI"	"ASV8979"
"ASV8987"	"unassigned"	"Euglenozoa"	"Euglenida"	"Euglenales"	"Phacaceae"	"Lepocinclis"	"Lepocinclis oxyuris"	"NCBI"	"ASV8987"
"ASV8989"	"unassigned"	"unassigned"	"Dinophyceae"	"Peridiniales"	"Peridiniaceae"	"Peridinium"	"Peridinium gutwinskii"	"NCBI"	"ASV8989"
"ASV8992"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Gloeomargaritales"	"unassigned"	"unassigned"	"Gloeomargaritales cyanobacterium VI4D9"	"NCBI"	"ASV8992"
"ASV9028"	"unassigned"	"unassigned"	"Dinophyceae"	"Peridiniales"	"Peridiniaceae"	"Peridinium"	"Peridinium palatinum"	"NCBI"	"ASV9028"
"ASV9035"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Gloeomargaritales"	"unassigned"	"unassigned"	"Gloeomargaritales cyanobacterium VI4D9"	"NCBI"	"ASV9035"
"ASV9065"	"unassigned"	"Euglenozoa"	"Euglenida"	"Euglenales"	"Phacaceae"	"Phacus"	"Phacus limnophila"	"NCBI"	"ASV9065"
"ASV9100"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Gloeomargaritales"	"unassigned"	"unassigned"	"Gloeomargaritales cyanobacterium VI4D9"	"NCBI"	"ASV9100"
"ASV9105"	"unassigned"	"Chlorophyta"	"Ulvophyceae"	"Bryopsidales"	"Codiaceae"	"Codium"	"Codium fragile"	"NCBI"	"ASV9105"
"ASV9189"	"unassigned"	"Chlorophyta"	"Ulvophyceae"	"Bryopsidales"	"Derbesiaceae"	"Pedobesia"	"Pedobesia claviformis"	"NCBI"	"ASV9189"
"ASV9209"	"unassigned"	"Chlorophyta"	"Ulvophyceae"	"Bryopsidales"	"Codiaceae"	"Codium"	"Codium fragile"	"NCBI"	"ASV9209"
"ASV9211"	"unassigned"	"unassigned"	"Eustigmatophyceae"	"Eustigmatales"	"Monodopsidaceae"	"Microchloropsis"	"Microchloropsis salina"	"NCBI"	"ASV9211"
"ASV9221"	"unassigned"	"Rhodophyta"	"Florideophyceae"	"Ceramiales"	"Rhodomelaceae"	"Polysiphonia"	"Polysiphonia scopulorum"	"NCBI"	"ASV9221"
"ASV9227"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Pleurocapsales"	"Hyellaceae"	"Pleurocapsa"	"Pleurocapsa sp. PCC 7327"	"NCBI"	"ASV9227"
"ASV9244"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV9244"
"ASV9268"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. CBW1107"	"NCBI"	"ASV9268"
"ASV9270"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV9270"
"ASV9293"	"unassigned"	"Rhodophyta"	"Florideophyceae"	"Nemaliales"	"Liagoraceae"	"Liagora"	"Liagora albicans"	"NCBI"	"ASV9293"
"ASV9305"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Pseudanabaenales"	"Leptolyngbyaceae"	"Leptolyngbya"	"Leptolyngbya sp. 7M"	"NCBI"	"ASV9305"
"ASV9307"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. PCC 7920"	"NCBI"	"ASV9307"
"ASV9322"	"unassigned"	"Rhodophyta"	"Florideophyceae"	"Halymeniales"	"Halymeniaceae"	"Polyopes"	"Polyopes polyideoides"	"NCBI"	"ASV9322"
"ASV9325"	"unassigned"	"Bacillariophyta"	"Bacillariophyceae"	"Rhopalodiales"	"Rhopalodiaceae"	"Epithemia"	"Epithemia catenata"	"NCBI"	"ASV9325"
"ASV9342"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV9342"
"ASV9363"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Chroococcales"	"Microcystaceae"	"Microcystis"	"Microcystis aeruginosa"	"NCBI"	"ASV9363"
"ASV9435"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Gloeomargaritales"	"unassigned"	"unassigned"	"Gloeomargaritales cyanobacterium VI4D9"	"NCBI"	"ASV9435"
"ASV9442"	"unassigned"	"Chlorophyta"	"Ulvophyceae"	"Bryopsidales"	"Derbesiaceae"	"Pedobesia"	"Pedobesia claviformis"	"NCBI"	"ASV9442"
"ASV9446"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Gloeomargaritales"	"unassigned"	"unassigned"	"Gloeomargaritales cyanobacterium VI4D9"	"NCBI"	"ASV9446"
"ASV9455"	"unassigned"	"Chlorophyta"	"Chlorophyceae"	"Chlamydomonadales"	"Chlamydomonadaceae"	"Chlamydomonas"	"Chlamydomonas noctigama"	"NCBI"	"ASV9455"
"ASV9466"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. CB0101"	"NCBI"	"ASV9466"
"ASV9478"	"unassigned"	"Chlorophyta"	"Ulvophyceae"	"Bryopsidales"	"Codiaceae"	"Codium"	"Codium fragile"	"NCBI"	"ASV9478"
"ASV9523"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Pleurocapsales"	"Dermocarpellaceae"	"Stanieria"	"Stanieria sp. NIES-3757"	"NCBI"	"ASV9523"
"ASV9536"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Gloeomargaritales"	"unassigned"	"unassigned"	"Gloeomargaritales cyanobacterium VI4D9"	"NCBI"	"ASV9536"
"ASV9564"	"unassigned"	"Chlorophyta"	"Trebouxiophyceae"	"Trebouxiales"	"Trebouxiaceae"	"Myrmecia"	"Myrmecia israelensis"	"NCBI"	"ASV9564"
"ASV9572"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV9572"
"ASV9578"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Oscillatoriales"	"Microcoleaceae"	"Microcoleus"	"Microcoleus sp."	"NCBI"	"ASV9578"
"ASV9593"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. PCC 7920"	"NCBI"	"ASV9593"
"ASV9596"	"unassigned"	"Chlorophyta"	"Trebouxiophyceae"	"Chlorellales"	"Chlorellaceae"	"Geminella"	"Geminella minor"	"NCBI"	"ASV9596"
"ASV9657"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Pseudanabaenales"	"Leptolyngbyaceae"	"Leptolyngbya"	"Leptolyngbya sp. FACHB-1624"	"NCBI"	"ASV9657"
"ASV9664"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV9664"
"ASV9692"	"unassigned"	"unassigned"	"Chrysophyceae"	"Chromulinales"	"Dinobryaceae"	"Epipyxis"	"Epipyxis aureus"	"NCBI"	"ASV9692"
"ASV9695"	"unassigned"	"Chlorophyta"	"Chlorophyceae"	"Chaetophorales"	"Aphanochaetaceae"	"Aphanochaete"	"Aphanochaete elegans"	"NCBI"	"ASV9695"
"ASV9697"	"unassigned"	"unassigned"	"Eustigmatophyceae"	"Eustigmatales"	"Chlorobotryaceae"	"Chlorobotrys"	"Chlorobotrys sp."	"NCBI"	"ASV9697"
"ASV9706"	"unassigned"	"Chlorophyta"	"Chlorophyceae"	"Sphaeropleales"	"Mychonastaceae"	"Mychonastes"	"Mychonastes jurisii"	"NCBI"	"ASV9706"
"ASV9717"	"unassigned"	"Streptophyta"	"Zygnemophyceae"	"Zygnematales"	"Zygnemataceae"	"Zygnemopsis"	"Zygnemopsis sp. CCAP 699/1"	"NCBI"	"ASV9717"
"ASV9739"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus marinus"	"NCBI"	"ASV9739"
"ASV9741"	"unassigned"	"unassigned"	"Phaeophyceae"	"Ectocarpales"	"Chordariaceae"	"Pilinia"	"Pilinia rimosa"	"NCBI"	"ASV9741"
"ASV9755"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. PCC 7920"	"NCBI"	"ASV9755"
"ASV9771"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Nostocales"	"Aphanizomenonaceae"	"Aphanizomenon"	"Aphanizomenon flos-aquae"	"NCBI"	"ASV9771"
"ASV9795"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Chroococcales"	"Chroococcaceae"	"Geminocystis"	"Geminocystis sp. NIES-3708"	"NCBI"	"ASV9795"
"ASV9804"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Pseudanabaenales"	"Leptolyngbyaceae"	"Leptolyngbya"	"Leptolyngbya sp. PCC 7376"	"NCBI"	"ASV9804"
"ASV9818"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV9818"
"ASV9831"	"unassigned"	"Bacillariophyta"	"Coscinodiscophyceae"	"Thalassiosirales"	"Skeletonemataceae"	"Skeletonema"	"Skeletonema sp."	"NCBI"	"ASV9831"
"ASV9834"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. SynAce01"	"NCBI"	"ASV9834"
"ASV9856"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV9856"
"ASV9897"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. SynAce01"	"NCBI"	"ASV9897"
"ASV9923"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Prochlorococcaceae"	"Cyanobium"	"Cyanobium sp. ULC084"	"NCBI"	"ASV9923"
"ASV9937"	"unassigned"	"unassigned"	"Synurophyceae"	"Synurales"	"Mallomonadaceae"	"Mallomonas"	"Mallomonas lelymene"	"NCBI"	"ASV9937"
"ASV9983"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV9983"
"ASV10008"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV10008"
"ASV10011"	"unassigned"	"Chlorophyta"	"Chlorophyceae"	"Sphaeropleales"	"Bracteacoccaceae"	"Bracteacoccus"	"Bracteacoccus minor"	"NCBI"	"ASV10011"
"ASV10017"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Pleurocapsales"	"Hyellaceae"	"Pleurocapsa"	"Pleurocapsa sp. PCC 7327"	"NCBI"	"ASV10017"
"ASV10022"	"unassigned"	"unassigned"	"Eustigmatophyceae"	"Eustigmatales"	"Monodopsidaceae"	"Nannochloropsis"	"Nannochloropsis limnetica"	"NCBI"	"ASV10022"
"ASV10051"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Synechococcaceae"	"Anathece"	"Anathece clathrata"	"NCBI"	"ASV10051"
"ASV10059"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Pseudanabaenales"	"Leptolyngbyaceae"	"Leptolyngbya"	"Leptolyngbya sp. PCC 7376"	"NCBI"	"ASV10059"
"ASV10066"	"unassigned"	"unassigned"	"Xanthophyceae"	"Mischococcales"	"Botryochloridaceae"	"Sphaerosorus"	"Sphaerosorus composita"	"NCBI"	"ASV10066"
"ASV10074"	"unassigned"	"Streptophyta"	"Zygnemophyceae"	"Zygnematales"	"Zygnemataceae"	"Mougeotia"	"Mougeotia sp. 3 AS-2014"	"NCBI"	"ASV10074"
"ASV10082"	"unassigned"	"Chlorophyta"	"Chlorophyceae"	"Sphaeropleales"	"Scenedesmaceae"	"Desmodesmus"	"Desmodesmus spinosus"	"NCBI"	"ASV10082"
"ASV10107"	"unassigned"	"Chlorophyta"	"Ulvophyceae"	"Bryopsidales"	"Codiaceae"	"Codium"	"Codium fragile"	"NCBI"	"ASV10107"
"ASV10120"	"unassigned"	"unassigned"	"Cryptophyceae"	"Pyrenomonadales"	"Geminigeraceae"	"Guillardia"	"Guillardia theta"	"NCBI"	"ASV10120"
"ASV10122"	"unassigned"	"unassigned"	"Synurophyceae"	"Synurales"	"Mallomonadaceae"	"Mallomonas"	"Mallomonas sp."	"NCBI"	"ASV10122"
"ASV10131"	"unassigned"	"Chlorophyta"	"Trebouxiophyceae"	"Chlorellales"	"Chlorellaceae"	"Chlorella"	"Chlorella vulgaris"	"NCBI"	"ASV10131"
"ASV10141"	"unassigned"	"Bacillariophyta"	"Bacillariophyceae"	"Thalassiophysales"	"Catenulaceae"	"Amphora"	"Amphora pediculus"	"NCBI"	"ASV10141"
"ASV10153"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV10153"
"ASV10157"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. PCC 7920"	"NCBI"	"ASV10157"
"ASV10186"	"unassigned"	"Euglenozoa"	"Euglenida"	"Euglenales"	"Euglenaceae"	"Trachelomonas"	"Trachelomonas similis"	"NCBI"	"ASV10186"
"ASV10187"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Chroococcales"	"Chroococcaceae"	"Geminocystis"	"Geminocystis sp. NIES-3708"	"NCBI"	"ASV10187"
